feat_avg_cluster_size,feat_color_entropy,feat_density,feat_floating_potential,feat_max_chain_depth,feat_shot_pressure,level_id,medium_clear_rate,medium_eac,medium_eac_all,seed,strong_clear_rate,strong_eac,strong_eac_all,weak_clear_rate,weak_eac,weak_eac_all
1.3076923076923077,1.9157983804236047,0.6375,0.6551724137931034,11.0,0.27450980392156865,L013,0.4166666666666667,31.08,37.45,1013,0.8166666666666667,29.755102040816325,32.0,0.4666666666666667,36.142857142857146,39.266666666666666
1.3214285714285714,1.9017130609444064,0.4625,0.6136363636363636,5.0,0.3783783783783784,L014,0.6333333333333333,29.68421052631579,34.2,1014,0.9,26.944444444444443,28.45,0.5833333333333334,26.714285714285715,33.083333333333336
1.7,1.7233239797551374,0.425,1.378787878787879,8.0,0.4117647058823529,L015,0.6,23.47222222222222,30.883333333333333,1015,0.8666666666666667,22.96153846153846,25.5,0.6833333333333333,22.536585365853657,28.7
1.5454545454545454,1.9874601819486435,0.425,0.9318181818181818,6.0,0.4117647058823529,L016,0.7333333333333333,22.181818181818183,27.466666666666665,1016,0.9,20.48148148148148,22.633333333333333,0.6,25.97222222222222,32.38333333333333
1.4583333333333333,1.507443858075298,0.4375,0.8819444444444444,9.0,0.4,L017,0.7166666666666667,24.627906976744185,29.55,1017,0.9166666666666666,23.4,24.95,0.6,28.305555555555557,33.78333333333333
1.8823529411764706,1.3362516322372207,0.4,1.296875,9.0,0.4375,L018,0.7166666666666667,24.930232558139537,29.766666666666666,1018,0.8833333333333333,25.358490566037737,27.3,0.38333333333333336,27.956521739130434,36.61666666666667
2.1666666666666665,1.5523954686617811,0.65,0.7282608695652174,8.0,0.2692307692307692,L019,0.6833333333333333,22.195121951219512,28.466666666666665,1019,0.9833333333333333,22.050847457627118,22.383333333333333,0.5333333333333333,24.34375,32.583333333333336
1.3636363636363635,1.9115775889747437,0.5625,0.640625,5.0,0.3111111111111111,L020,0.45,30.62962962962963,36.88333333333333,1020,0.7833333333333333,25.95744680851064,29.433333333333334,0.5,31.833333333333332,36.916666666666664
1.8571428571428572,1.7298704331439403,0.65,0.93,10.0,0.2692307692307692,L021,0.6333333333333333,26.842105263157894,32.4,1021,0.9666666666666667,24.56896551724138,25.15,0.6166666666666667,29.486486486486488,34.28333333333333
1.72,1.6282651805263795,0.5375,1.359375,7.0,0.32558139534883723,L022,0.6666666666666666,24.8,30.533333333333335,1022,0.9166666666666666,23.672727272727272,25.2,0.5333333333333333,29.0,35.06666666666667
1.1333333333333333,1.9168053775190246,0.425,0.813953488372093,11.0,0.4117647058823529,L023,0.5,28.566666666666666,35.28333333333333,1023,0.9166666666666666,27.072727272727274,28.316666666666666,0.55,27.09090909090909,33.8
1.8695652173913044,1.7064037619433776,0.5375,0.9134615384615384,5.0,0.32558139534883723,L024,0.8333333333333334,20.32,23.933333333333334,1024,0.9833333333333333,13.559322033898304,14.033333333333333,0.7166666666666667,23.069767441860463,28.433333333333334
1.3928571428571428,1.7984698659065133,0.4875,0.8484848484848485,5.0,0.358974358974359,L025,0.6333333333333333,24.342105263157894,30.816666666666666,1025,0.8833333333333333,23.037735849056602,25.25,0.5,27.866666666666667,34.93333333333333
